Subject_code,trial_code,foreperiod,predictability,difficulty,response,reaction_time,correct_response,stimulus,question,confidence,confidence_RT,score,RTCorrect,ConfCorrect,TP,TN,FP,FN,RT_TP,xpos,ypos,perfGrp
1,257,1.4,3,10,1,2.77106187400022,1,41,3,1,0.758941617999881,1,2.77106187400022,1,1,0,0,0,2.77106187400022,0.309016994374947,0.951056516295154,1
1,32,1.4,1,4,2,0.474940133999553,2,32,5,4,0.161491350998404,1,0.474940133999553,4,0,1,0,0,NaN,NaN,NaN,1
1,248,1.4,1,10,2,1.0381032690002,2,32,13,2,0.950157629000387,1,1.0381032690002,2,0,1,0,0,NaN,NaN,NaN,1
1,102,1.4,1,6,2,2.4030160580005,1,30,3,2,0.441549405999467,0,NaN,NaN,0,0,0,1,NaN,-0.5,0.866025403784439,1
1,176,1.4,1,8,2,0.799237756998991,2,32,15,2,0.412537949001489,1,0.799237756998991,2,0,1,0,0,NaN,NaN,NaN,1
1,27,1.4,1,4,2,0.48478330800026,2,27,7,4,0.167509791999692,1,0.48478330800026,4,0,1,0,0,NaN,NaN,NaN,1
1,65,0.65,3,4,2,0.323354963000384,1,65,3,1,1.702054546,0,NaN,NaN,0,0,0,1,NaN,-1,1.22464679914735e-16,1
1,128,0.65,3,6,2,0.831375732001106,2,56,9,4,0.180592239999896,1,0.831375732001106,4,0,1,0,0,NaN,NaN,NaN,1
1,123,1.4,3,6,1,0.617815174999123,1,51,3,4,0.193755919999603,1,0.617815174999123,4,1,0,0,0,0.617815174999123,-0.5,0.866025403784439,1
1,150,0.65,1,8,1,1.07774448199962,1,6,1,3,0.176485763000528,1,1.07774448199962,3,1,0,0,0,1.07774448199962,1,0,1
1,36,1.4,1,4,2,0.53221547999965,2,36,5,4,0.145710865001092,1,0.53221547999965,4,0,1,0,0,NaN,NaN,NaN,1
1,181,0.65,3,8,1,0.640872744999797,1,37,1,4,0.113464720998309,1,0.640872744999797,4,1,0,0,0,0.640872744999797,1,0,1
1,100,1.4,1,6,2,1.29262373299935,1,28,5,2,0.38266146100068,0,NaN,NaN,0,0,0,1,NaN,-0.5,-0.866025403784438,1
1,99,1.4,1,6,2,0.806700409000769,2,27,8,3,0.392243468000743,1,0.806700409000769,3,0,1,0,0,NaN,NaN,NaN,1
1,173,1.4,1,8,2,0.823033619000853,2,29,10,2,0.275415729000088,1,0.823033619000853,2,0,1,0,0,NaN,NaN,NaN,1
1,101,1.4,1,6,2,1.01961866699821,2,29,8,3,0.0699238050001441,1,1.01961866699821,3,0,1,0,0,NaN,NaN,NaN,1
1,71,0.65,3,4,2,0.493439156998647,2,71,5,4,0.174416456000472,1,0.493439156998647,4,0,1,0,0,NaN,NaN,NaN,1
1,250,1.4,1,10,2,1.66618475399991,1,34,8,1,0.0521271990000969,0,NaN,NaN,0,0,0,1,NaN,-0.309016994374948,-0.951056516295154,1
1,64,0.65,3,4,1,0.535377918999075,1,64,2,4,0.0744807699993544,1,0.535377918999075,4,1,0,0,0,0.535377918999075,6.12323399573677e-17,1,1
1,156,0.65,1,8,1,0.602925633000268,1,12,3,4,1.12084502400103,1,0.602925633000268,4,1,0,0,0,0.602925633000268,6.12323399573677e-17,1,1
1,134,0.65,3,6,2,2.42001164000067,2,62,11,2,0.106470443999569,1,2.42001164000067,2,0,1,0,0,NaN,NaN,NaN,1
1,230,0.65,1,10,2,1.63969819900012,2,14,15,1,0.0941545490004501,1,1.63969819900012,1,0,1,0,0,NaN,NaN,NaN,1
1,161,0.65,1,8,1,0.858110277000378,1,17,8,3,0.171582984999986,1,0.858110277000378,3,1,0,0,0,0.858110277000378,0.707106781186547,-0.707106781186548,1
1,249,1.4,1,10,1,0.627334910001082,1,33,7,3,0.554772195000623,1,0.627334910001082,3,1,0,0,0,0.627334910001082,-0.809016994374947,-0.587785252292473,1
1,4,0.65,1,4,2,0.532056558000477,2,4,7,4,0.387273768999876,1,0.532056558000477,4,0,1,0,0,NaN,NaN,NaN,1
1,251,1.4,1,10,1,2.08802598399961,1,35,5,2,0.564474651000637,1,2.08802598399961,2,1,0,0,0,2.08802598399961,-0.809016994374947,0.587785252292473,1
1,20,1.4,1,4,1,0.416027699999177,1,20,2,4,0.144630245000371,1,0.416027699999177,4,1,0,0,0,0.416027699999177,6.12323399573677e-17,1,1
1,236,1.4,1,10,2,2.71712652299902,2,20,15,2,0.406621557998733,1,2.71712652299902,2,0,1,0,0,NaN,NaN,NaN,1
1,246,1.4,1,10,2,1.16428879500018,1,30,5,3,0.370594369000173,0,NaN,NaN,0,0,0,1,NaN,-0.809016994374947,0.587785252292473,1
1,185,1.4,3,8,2,2.92711607800084,2,41,13,2,1.75474273500004,1,2.92711607800084,2,0,1,0,0,NaN,NaN,NaN,1
1,263,1.4,3,10,1,0.491639649000717,1,47,4,4,0.555215063001015,1,0.491639649000717,4,1,0,0,0,0.491639649000717,-0.309016994374947,0.951056516295154,1
1,223,0.65,1,10,2,2.15963129100055,2,7,13,1,0.315814879000754,1,2.15963129100055,1,0,1,0,0,NaN,NaN,NaN,1
2,239,1.4,1,10,2,1.54079825500048,1,23,1,3,1.85579492100078,0,NaN,NaN,0,0,0,1,NaN,1,0,1
2,18,0.65,1,4,1,1.5678109269993,1,18,4,4,0.600470194998707,1,1.5678109269993,4,1,0,0,0,1.5678109269993,-1.83697019872103e-16,-1,1
2,267,0.65,3,10,2,0.99150130200178,1,51,4,3,1.32663227800003,0,NaN,NaN,0,0,0,1,NaN,-0.309016994374947,0.951056516295154,1
2,16,0.65,1,4,2,0.809564844999841,2,16,7,4,0.656066069999724,1,0.809564844999841,4,0,1,0,0,NaN,NaN,NaN,1
2,174,1.4,1,8,2,0.95614156999909,2,30,14,3,0.748170016999211,1,0.95614156999909,3,0,1,0,0,NaN,NaN,NaN,1
2,19,1.4,1,4,1,0.80186659300125,1,19,3,4,0.466354524000053,1,0.80186659300125,4,1,0,0,0,0.80186659300125,-1,1.22464679914735e-16,1
2,11,0.65,1,4,2,0.567389081999863,2,11,6,4,0.337736084000426,1,0.567389081999863,4,0,1,0,0,NaN,NaN,NaN,1
2,17,0.65,1,4,1,0.656658892999985,1,17,4,4,0.362437822999709,1,0.656658892999985,4,1,0,0,0,0.656658892999985,-1.83697019872103e-16,-1,1
2,213,0.65,3,8,1,0.49156345099982,1,69,4,4,0.558454519999941,1,0.49156345099982,4,1,0,0,0,0.49156345099982,-0.707106781186547,0.707106781186548,1
2,67,1.4,3,4,2,1.04412059099923,1,67,2,4,0.0705325510007242,0,NaN,NaN,0,0,0,1,NaN,6.12323399573677e-17,1,1
2,110,0.65,3,6,2,1.39324062800006,2,38,11,3,0.129019689000415,1,1.39324062800006,3,0,1,0,0,NaN,NaN,NaN,1
2,88,0.65,1,6,1,0.689117762998649,1,16,2,4,0.174529748999703,1,0.689117762998649,4,1,0,0,0,0.689117762998649,0.5,0.866025403784439,1
2,15,0.65,1,4,2,0.674133540000184,2,15,8,4,0.167748500998641,1,0.674133540000184,4,0,1,0,0,NaN,NaN,NaN,1
2,155,0.65,1,8,2,0.466530949999651,1,11,7,2,0.957275734999712,0,NaN,NaN,0,0,0,1,NaN,-1.83697019872103e-16,-1,1
2,117,1.4,3,6,2,1.66683178700077,2,45,9,2,0.356468056999802,1,1.66683178700077,2,0,1,0,0,NaN,NaN,NaN,1
2,87,0.65,1,6,2,1.50080426900058,1,15,6,3,0.24935707899931,0,NaN,NaN,0,0,0,1,NaN,0.5,-0.866025403784439,1
2,86,0.65,1,6,2,0.817494298999009,2,14,9,2,0.249742830001196,1,0.817494298999009,2,0,1,0,0,NaN,NaN,NaN,1
2,252,1.4,1,10,1,0.73532517700005,1,36,5,4,0.329560968999431,1,0.73532517700005,4,1,0,0,0,0.73532517700005,-0.809016994374947,0.587785252292473,1
2,135,0.65,3,6,2,2.49374167299902,2,63,8,3,0.0607854399986536,1,2.49374167299902,3,0,1,0,0,NaN,NaN,NaN,1
2,189,1.4,3,8,2,1.25432175800051,1,45,3,2,0.0589179959988542,0,NaN,NaN,0,0,0,1,NaN,6.12323399573677e-17,1,1
2,229,0.65,1,10,2,1.62734676400032,1,13,7,2,0.138009960001,0,NaN,NaN,0,0,0,1,NaN,-0.809016994374947,-0.587785252292473,1
2,22,1.4,1,4,1,0.717961694999758,1,22,4,4,0.148162004001279,1,0.717961694999758,4,1,0,0,0,0.717961694999758,-1.83697019872103e-16,-1,1
2,142,1.4,3,6,1,0.906473851999181,1,70,6,4,0.128214802000002,1,0.906473851999181,4,1,0,0,0,0.906473851999181,0.5,-0.866025403784439,1
2,60,1.4,3,4,1,0.568737105999389,1,60,1,4,0.0680065520009521,1,0.568737105999389,4,1,0,0,0,0.568737105999389,1,0,1
2,168,1.4,1,8,2,1.10579844600034,2,24,11,2,0.0933962399994925,1,1.10579844600034,2,0,1,0,0,NaN,NaN,NaN,1
2,261,1.4,3,10,2,1.68855960600013,1,45,10,3,0.420381072999589,0,NaN,NaN,0,0,0,1,NaN,0.809016994374947,-0.587785252292473,1
2,84,0.65,1,6,2,1.06437010599984,2,12,8,3,0.146693646000131,1,1.06437010599984,3,0,1,0,0,NaN,NaN,NaN,1
2,1,0.65,1,4,1,0.597785975000079,1,1,4,4,0.0384731819995068,1,0.597785975000079,4,1,0,0,0,0.597785975000079,-1.83697019872103e-16,-1,1
2,264,1.4,3,10,2,1.88188752799942,1,48,1,3,0.0864665190001688,0,NaN,NaN,0,0,0,1,NaN,1,0,1
2,241,1.4,1,10,2,1.56475483600116,2,25,13,2,0.0221880059998512,1,1.56475483600116,2,0,1,0,0,NaN,NaN,NaN,1
2,184,0.65,3,8,2,0.86632257599922,2,40,15,2,0.101871647000735,1,0.86632257599922,2,0,1,0,0,NaN,NaN,NaN,1
2,111,0.65,3,6,2,0.777525980000064,2,39,9,3,0.486841814999934,1,0.777525980000064,3,0,1,0,0,NaN,NaN,NaN,1
2,285,0.65,3,10,2,0.794763367999622,2,69,19,3,0.251193553000121,1,0.794763367999622,3,0,1,0,0,NaN,NaN,NaN,1
2,35,1.4,1,4,2,0.821215256000869,1,35,3,4,0.366910554999777,0,NaN,NaN,0,0,0,1,NaN,-1,1.22464679914735e-16,1
2,248,1.4,1,10,1,0.90189756899963,1,32,2,4,0.285027106001507,1,0.90189756899963,4,1,0,0,0,0.90189756899963,0.809016994374947,0.587785252292473,1
2,149,0.65,1,8,2,1.23027519300013,2,5,13,3,0.0225113569995301,1,1.23027519300013,3,0,1,0,0,NaN,NaN,NaN,1
2,181,0.65,3,8,1,0.489037925000957,1,37,3,4,0.166014143000211,1,0.489037925000957,4,1,0,0,0,0.489037925000957,6.12323399573677e-17,1,1
2,180,1.4,1,8,2,0.469206423998912,1,36,4,3,0.906258004000847,0,NaN,NaN,0,0,0,1,NaN,-0.707106781186547,0.707106781186548,1
2,89,0.65,1,6,2,1.16521045199988,2,17,11,3,0.32172876200093,1,1.16521045199988,3,0,1,0,0,NaN,NaN,NaN,1
2,225,0.65,1,10,2,0.732094236000194,2,9,16,3,0.546826068999508,1,0.732094236000194,3,0,1,0,0,NaN,NaN,NaN,1
2,166,1.4,1,8,2,0.575187454000115,1,22,4,3,0.210473821000051,0,NaN,NaN,0,0,0,1,NaN,-0.707106781186547,0.707106781186548,1
2,283,1.4,3,10,2,0.810480902000563,1,67,7,3,0.220565388999603,0,NaN,NaN,0,0,0,1,NaN,-0.809016994374947,-0.587785252292473,1
2,148,0.65,1,8,2,0.504150699998718,2,4,16,3,0.508061604999966,1,0.504150699998718,3,0,1,0,0,NaN,NaN,NaN,1
2,242,1.4,1,10,2,0.922712799998408,2,26,19,4,0.434211513000264,1,0.922712799998408,4,0,1,0,0,NaN,NaN,NaN,1
2,99,1.4,1,6,1,1.95581935399969,1,27,6,4,0.125095834999229,1,1.95581935399969,4,1,0,0,0,1.95581935399969,0.5,-0.866025403784439,1
2,177,1.4,1,8,2,0.939396884999951,2,33,13,3,0.0378629980004916,1,0.939396884999951,3,0,1,0,0,NaN,NaN,NaN,1
2,69,0.65,3,4,1,0.616842359000657,1,69,2,4,0.113116403999811,1,0.616842359000657,4,1,0,0,0,0.616842359000657,6.12323399573677e-17,1,1
2,95,1.4,1,6,2,0.757415088000926,2,23,9,4,0.259952745000191,1,0.757415088000926,4,0,1,0,0,NaN,NaN,NaN,1
2,45,1.4,3,4,2,0.846999868999774,1,45,1,4,0.352610138999808,0,NaN,NaN,0,0,0,1,NaN,1,0,1
2,25,1.4,1,4,1,0.688707052999234,1,25,3,4,0.586267864000547,1,0.688707052999234,4,1,0,0,0,0.688707052999234,-1,1.22464679914735e-16,1
2,12,0.65,1,4,2,0.789936743998624,2,12,7,4,0.0489208059989323,1,0.789936743998624,4,0,1,0,0,NaN,NaN,NaN,1
2,32,1.4,1,4,1,1.40007412600062,1,32,2,4,0.006205282999872,1,1.40007412600062,4,1,0,0,0,1.40007412600062,6.12323399573677e-17,1,1
2,103,1.4,1,6,1,0.576924344000872,1,31,4,4,0.113418994000313,1,0.576924344000872,4,1,0,0,0,0.576924344000872,-1,1.22464679914735e-16,1
2,178,1.4,1,8,2,0.783280999001363,1,34,7,3,0.430802274999223,0,NaN,NaN,0,0,0,1,NaN,-1.83697019872103e-16,-1,1
2,13,0.65,1,4,1,0.729048052999133,1,13,4,4,0.261245589999817,1,0.729048052999133,4,1,0,0,0,0.729048052999133,-1.83697019872103e-16,-1,1
2,63,0.65,3,4,1,0.524373787000513,1,63,3,4,0.0171933730016463,1,0.524373787000513,4,1,0,0,0,0.524373787000513,-1,1.22464679914735e-16,1
2,105,1.4,1,6,2,2.08526827800051,2,33,12,3,0.0656181769991235,1,2.08526827800051,3,0,1,0,0,NaN,NaN,NaN,1
2,40,0.65,3,4,NaN,4.00134554499891,1,40,2,2,1.87160547299936,0,NaN,NaN,0,0,0,0,NaN,6.12323399573677e-17,1,1
2,221,0.65,1,10,2,0.837632781000138,2,5,16,3,0.0695230879991868,1,0.837632781000138,3,0,1,0,0,NaN,NaN,NaN,1
2,145,0.65,1,8,1,0.838892579999083,2,1,11,4,0.0448372760001803,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
2,70,1.4,3,4,2,1.33369108800071,2,70,7,4,0.161806717998843,1,1.33369108800071,4,0,1,0,0,NaN,NaN,NaN,1
2,279,0.65,3,10,2,1.26280082499943,1,63,1,3,0.850256006999189,0,NaN,NaN,0,0,0,1,NaN,1,0,1
2,98,1.4,1,6,2,1.31948788299997,2,26,8,3,0.0124334100000851,1,1.31948788299997,3,0,1,0,0,NaN,NaN,NaN,1
2,38,0.65,3,4,1,3.51099510800123,1,38,1,4,0.0103272300002573,1,3.51099510800123,4,1,0,0,0,3.51099510800123,1,0,1
2,34,1.4,1,4,2,0.954332432000228,2,34,8,4,0.0235475919998862,1,0.954332432000228,4,0,1,0,0,NaN,NaN,NaN,1
2,10,0.65,1,4,1,0.266695270998753,1,10,1,4,0.152016948000892,1,0.266695270998753,4,1,0,0,0,0.266695270998753,1,0,1
2,46,0.65,3,4,2,0.570238644999336,2,46,8,4,0.399198115001127,1,0.570238644999336,4,0,1,0,0,NaN,NaN,NaN,1
2,171,1.4,1,8,1,1.09769324999979,2,27,10,4,0.00621308399968257,0,NaN,NaN,0,0,1,0,NaN,NaN,NaN,1
2,27,1.4,1,4,2,0.945505612000488,2,27,8,4,0.023663732001296,1,0.945505612000488,4,0,1,0,0,NaN,NaN,NaN,1
2,107,1.4,1,6,2,0.727438698000697,2,35,7,3,0.193936129000576,1,0.727438698000697,3,0,1,0,0,NaN,NaN,NaN,1
2,109,0.65,3,6,2,0.83398904599926,2,37,11,3,0.0572696420003922,1,0.83398904599926,3,0,1,0,0,NaN,NaN,NaN,1
2,192,1.4,3,8,2,2.66993954699865,2,48,14,3,0.0189696670004196,1,2.66993954699865,3,0,1,0,0,NaN,NaN,NaN,1
2,123,0.65,3,6,NaN,4.00107318600021,1,51,3,2,2.66164346999904,0,NaN,NaN,0,0,0,0,NaN,-0.5,0.866025403784439,1
2,219,0.65,1,10,2,1.53214325500085,1,3,3,2,0.00316650400054641,0,NaN,NaN,0,0,0,1,NaN,0.309016994374947,0.951056516295154,1
2,106,1.4,1,6,2,1.22260453000126,2,34,8,3,1.00623354100026,1,1.22260453000126,3,0,1,0,0,NaN,NaN,NaN,1
2,183,0.65,3,8,2,1.86841084099979,1,39,4,3,0.133986995999294,0,NaN,NaN,0,0,0,1,NaN,-0.707106781186547,0.707106781186548,1
2,14,0.65,1,4,1,0.469073561000187,1,14,1,4,0.116604666000057,1,0.469073561000187,4,1,0,0,0,0.469073561000187,1,0,1
2,79,0.65,1,6,1,1.10409521800102,1,7,2,4,0.044930710000699,1,1.10409521800102,4,1,0,0,0,1.10409521800102,0.5,0.866025403784439,1
2,226,0.65,1,10,2,1.91726304700023,1,10,5,4,0.878796781000347,0,NaN,NaN,0,0,0,1,NaN,-0.809016994374947,0.587785252292473,1
2,204,1.4,3,8,1,0.42885822199969,1,60,2,4,0.0447361599999567,1,0.42885822199969,4,1,0,0,0,0.42885822199969,0.707106781186548,0.707106781186547,1
2,286,1.4,3,10,2,0.750897443000213,2,70,14,3,0.0251688480002485,1,0.750897443000213,3,0,1,0,0,NaN,NaN,NaN,1
2,237,1.4,1,10,2,1.18245646099967,1,21,10,3,0.00502494500142348,0,NaN,NaN,0,0,0,1,NaN,0.809016994374947,-0.587785252292473,1
2,154,0.65,1,8,1,0.745895795000251,1,10,2,4,0.0102890239995759,1,0.745895795000251,4,1,0,0,0,0.745895795000251,0.707106781186548,0.707106781186547,1
2,120,1.4,3,6,2,2.34070136300033,1,48,4,4,0.209694000999662,0,NaN,NaN,0,0,0,1,NaN,-1,1.22464679914735e-16,1
2,141,0.65,3,6,2,0.95574795200082,2,69,9,3,0.00489189499967324,1,0.95574795200082,3,0,1,0,0,NaN,NaN,NaN,1
2,250,1.4,1,10,2,1.19951426300031,2,34,20,3,0.00489930299954722,1,1.19951426300031,3,0,1,0,0,NaN,NaN,NaN,1
2,26,1.4,1,4,2,1.25029668100069,1,26,4,4,0.0958527319999121,0,NaN,NaN,0,0,0,1,NaN,-1.83697019872103e-16,-1,1
2,152,0.65,1,8,2,0.94823298799929,1,8,6,3,0.0462679060001392,0,NaN,NaN,0,0,0,1,NaN,-0.707106781186548,-0.707106781186547,1
2,51,0.65,3,4,2,0.59705961599866,2,51,8,4,0.084398016000705,1,0.59705961599866,4,0,1,0,0,NaN,NaN,NaN,1
2,76,0.65,1,6,2,0.872331676999238,2,4,8,3,0.00625629299975117,1,0.872331676999238,3,0,1,0,0,NaN,NaN,NaN,1
2,234,0.65,1,10,2,0.709373061001315,2,18,12,3,0.043686605999028,1,0.709373061001315,3,0,1,0,0,NaN,NaN,NaN,1
2,74,0.65,1,6,1,0.587007112999345,1,2,1,4,0.118218878000334,1,0.587007112999345,4,1,0,0,0,0.587007112999345,1,0,1
2,215,0.65,3,8,2,1.33955712699935,1,71,8,3,0.100742811999226,0,NaN,NaN,0,0,0,1,NaN,0.707106781186547,-0.707106781186548,1
2,173,1.4,1,8,2,0.822358915000223,1,29,6,3,0.849463017999369,0,NaN,NaN,0,0,0,1,NaN,-0.707106781186548,-0.707106781186547,1
2,287,0.65,3,10,2,0.83070136599963,1,71,8,3,0.00641434000135632,0,NaN,NaN,0,0,0,1,NaN,-0.309016994374948,-0.951056516295154,1
2,31,1.4,1,4,2,0.549982864000413,2,31,6,4,0.188654169998699,1,0.549982864000413,4,0,1,0,0,NaN,NaN,NaN,1
2,235,1.4,1,10,1,0.740016478999678,1,19,4,4,0.0553252469999279,1,0.740016478999678,4,1,0,0,0,0.740016478999678,-0.309016994374947,0.951056516295154,1
2,161,0.65,1,8,2,0.881453758000134,1,17,6,3,0.00690418600061093,0,NaN,NaN,0,0,0,1,NaN,-0.707106781186548,-0.707106781186547,1
2,214,1.4,3,8,2,0.65084954699887,2,70,16,3,0.00887231399974553,1,0.65084954699887,3,0,1,0,0,NaN,NaN,NaN,1
2,190,0.65,3,8,2,1.18018938000023,1,46,4,3,0.0417731179986731,0,NaN,NaN,0,0,0,1,NaN,-0.707106781186547,0.707106781186548,1
2,236,1.4,1,10,2,0.889517782999974,2,20,15,3,0.282191001999308,1,0.889517782999974,3,0,1,0,0,NaN,NaN,NaN,1
2,90,0.65,1,6,2,0.920361335998678,1,18,5,3,0.00498128199978964,0,NaN,NaN,0,0,0,1,NaN,-0.5,-0.866025403784438,1
2,39,0.65,3,4,1,0.805183325001053,1,39,4,4,0.00613145100032852,1,0.805183325001053,4,1,0,0,0,0.805183325001053,-1.83697019872103e-16,-1,1
2,132,1.4,3,6,1,0.880877049999981,1,60,1,4,0.00631190099920786,1,0.880877049999981,4,1,0,0,0,0.880877049999981,1,0,1
2,245,1.4,1,10,1,0.688340602000608,1,29,6,4,0.00624517200049013,1,0.688340602000608,4,1,0,0,0,0.688340602000608,-1,1.22464679914735e-16,1
2,2,0.65,1,4,1,0.632083296999554,1,2,3,4,0.00626366500000586,1,0.632083296999554,4,1,0,0,0,0.632083296999554,-1,1.22464679914735e-16,1
2,230,0.65,1,10,2,0.798784992999572,2,14,15,3,0.0388723010000831,1,0.798784992999572,3,0,1,0,0,NaN,NaN,NaN,1
2,253,0.65,3,10,2,1.84932246100107,1,37,3,2,0.369249037999907,0,NaN,NaN,0,0,0,1,NaN,0.309016994374947,0.951056516295154,1
2,256,0.65,3,10,2,0.746341046000452,2,40,20,3,0.139203323000402,1,0.746341046000452,3,0,1,0,0,NaN,NaN,NaN,1
2,240,1.4,1,10,1,0.732224564999342,1,24,3,4,0.102665707001506,1,0.732224564999342,4,1,0,0,0,0.732224564999342,0.309016994374947,0.951056516295154,1
2,3,0.65,1,4,1,0.48045231299875,1,3,1,4,0.0138402599986875,1,0.48045231299875,4,1,0,0,0,0.48045231299875,1,0,1
2,274,1.4,3,10,1,0.661250344999644,1,58,4,4,0.023378354999295,1,0.661250344999644,4,1,0,0,0,0.661250344999644,-0.309016994374947,0.951056516295154,1
2,163,1.4,1,8,2,1.5878670789989,1,19,3,4,0.557572818001063,0,NaN,NaN,0,0,0,1,NaN,6.12323399573677e-17,1,1
2,7,0.65,1,4,2,1.40199438399941,2,7,8,4,0.0823953559993242,1,1.40199438399941,4,0,1,0,0,NaN,NaN,NaN,1
2,71,0.65,3,4,1,0.824082937999265,1,71,2,4,0.0344563389990071,1,0.824082937999265,4,1,0,0,0,0.824082937999265,6.12323399573677e-17,1,1
2,9,0.65,1,4,2,1.37380342899996,2,9,8,4,0.00615803800064896,1,1.37380342899996,4,0,1,0,0,NaN,NaN,NaN,1
2,150,0.65,1,8,2,2.30359583800055,2,6,16,4,2.15469115800079,1,2.30359583800055,4,0,1,0,0,NaN,NaN,NaN,1
2,29,1.4,1,4,2,1.28762713399919,2,29,6,4,0.0063442139999097,1,1.28762713399919,4,0,1,0,0,NaN,NaN,NaN,1
2,196,1.4,3,8,2,1.23798837399954,2,52,13,3,0.00629438400028448,1,1.23798837399954,3,0,1,0,0,NaN,NaN,NaN,1
2,23,1.4,1,4,1,0.848672894999254,1,23,2,4,0.0133529020004062,1,0.848672894999254,4,1,0,0,0,0.848672894999254,6.12323399573677e-17,1,1
2,232,0.65,1,10,1,0.542519310998614,1,16,3,4,0.0552521699992212,1,0.542519310998614,4,1,0,0,0,0.542519310998614,0.309016994374947,0.951056516295154,1
2,91,1.4,1,6,2,0.952517984998849,2,19,8,4,0.00663886800066393,1,0.952517984998849,4,0,1,0,0,NaN,NaN,NaN,1
2,159,0.65,1,8,2,0.803786407001098,2,15,12,4,0.00619939299940597,1,0.803786407001098,4,0,1,0,0,NaN,NaN,NaN,1
2,162,0.65,1,8,2,0.82018258899916,2,18,11,4,0.00620924400027434,1,0.82018258899916,4,0,1,0,0,NaN,NaN,NaN,1
2,223,0.65,1,10,2,0.90391338200061,2,7,13,4,1.51217551900118,1,0.90391338200061,4,0,1,0,0,NaN,NaN,NaN,1
2,85,0.65,1,6,2,1.15650913599893,2,13,10,3,0.00498016799974721,1,1.15650913599893,3,0,1,0,0,NaN,NaN,NaN,1
2,66,1.4,3,4,2,0.795060541999192,2,66,7,4,0.116273499999807,1,0.795060541999192,4,0,1,0,0,NaN,NaN,NaN,1
2,101,1.4,1,6,2,0.800172379998912,2,29,11,4,0.00625571999989916,1,0.800172379998912,4,0,1,0,0,NaN,NaN,NaN,1
2,83,0.65,1,6,2,0.665094329000567,2,11,11,4,0.00731551900025806,1,0.665094329000567,4,0,1,0,0,NaN,NaN,NaN,1
2,247,1.4,1,10,2,0.751097895999919,1,31,7,3,0.515608547000738,0,NaN,NaN,0,0,0,1,NaN,-0.809016994374947,-0.587785252292473,1
2,104,1.4,1,6,1,0.720896454000467,1,32,2,4,0.0062497290000465,1,0.720896454000467,4,1,0,0,0,0.720896454000467,0.5,0.866025403784439,1
2,182,0.65,3,8,2,1.25769525999931,2,38,12,2,0.00375791700025729,1,1.25769525999931,2,0,1,0,0,NaN,NaN,NaN,1
2,93,1.4,1,6,2,0.791898342999048,1,21,6,4,0.00966123599937418,0,NaN,NaN,0,0,0,1,NaN,0.5,-0.866025403784439,1
2,33,1.4,1,4,2,1.34668212899851,2,33,6,4,0.0287169790008193,1,1.34668212899851,4,0,1,0,0,NaN,NaN,NaN,1
2,118,0.65,3,6,2,1.32570264099922,1,46,3,3,0.00506224600030691,0,NaN,NaN,0,0,0,1,NaN,-0.5,0.866025403784439,1
2,28,1.4,1,4,2,1.11011922000034,2,28,6,4,0.476643598998635,1,1.11011922000034,4,0,1,0,0,NaN,NaN,NaN,1
2,130,1.4,3,6,2,2.15083750099984,1,58,6,3,0.616778142999465,0,NaN,NaN,0,0,0,1,NaN,0.5,-0.866025403784439,1
2,97,1.4,1,6,2,1.19044302799921,1,25,4,3,0.310119165000287,0,NaN,NaN,0,0,0,1,NaN,-1,1.22464679914735e-16,1
2,24,1.4,1,4,1,0.880988519000311,1,24,1,4,0.040216772000349,1,0.880988519000311,4,1,0,0,0,0.880988519000311,1,0,1
2,156,0.65,1,8,2,1.48361542500061,1,12,7,2,0.00307399300072575,0,NaN,NaN,0,0,0,1,NaN,-1.83697019872103e-16,-1,1
2,233,0.65,1,10,2,1.89351337100015,2,17,11,2,0.00381215500055987,1,1.89351337100015,2,0,1,0,0,NaN,NaN,NaN,1
2,5,0.65,1,4,1,0.68578490300024,1,5,4,4,0.0619771660003607,1,0.68578490300024,4,1,0,0,0,0.68578490300024,-1.83697019872103e-16,-1,1
2,4,0.65,1,4,1,0.821304229999441,1,4,4,4,0.00621644900093088,1,0.821304229999441,4,1,0,0,0,0.821304229999441,-1.83697019872103e-16,-1,1
2,164,1.4,1,8,2,1.81238630299958,2,20,13,3,0.30843473799905,1,1.81238630299958,3,0,1,0,0,NaN,NaN,NaN,1
2,37,0.65,3,4,2,1.14667220500087,1,37,2,3,0.00633378800011997,0,NaN,NaN,0,0,0,1,NaN,6.12323399573677e-17,1,1
2,211,1.4,3,8,2,0.546746554999118,2,67,16,3,0.0118210700002237,1,0.546746554999118,3,0,1,0,0,NaN,NaN,NaN,1
2,81,0.65,1,6,2,0.756438561000323,2,9,7,3,0.00603354299892089,1,0.756438561000323,3,0,1,0,0,NaN,NaN,NaN,1
2,255,0.65,3,10,1,1.16376850699999,1,39,1,4,0.00624795200019435,1,1.16376850699999,4,1,0,0,0,1.16376850699999,1,0,1
2,108,1.4,1,6,1,0.492771904999245,1,36,5,4,0.254127840000365,1,0.492771904999245,4,1,0,0,0,0.492771904999245,-0.5,-0.866025403784438,1
2,21,1.4,1,4,2,1.01838073799991,2,21,6,4,0.00630393399842433,1,1.01838073799991,4,0,1,0,0,NaN,NaN,NaN,1
